id,kayit_ts,tarih,hafta,pist,kosu_no,race_kod,strateji,tur,at_no,at_ad,miktar,oran_kayit,getiri,durum
569,2026-07-24 18:30,2026-07-24,2026-W30,ISTANBUL,4,226363,S5,ganyan,3,TEPEKIZI,15.0,7.95,0.0,kaybetti
570,2026-07-24 19:00,2026-07-24,2026-W30,ISTANBUL,5,226366,S1,ganyan,4,GREY GHOST,15.0,3.4,0.0,kaybetti
571,2026-07-24 19:00,2026-07-24,2026-W30,ISTANBUL,5,226366,S2,plase,4,GREY GHOST,15.0,3.4,15.0,iptal
572,2026-07-24 19:00,2026-07-24,2026-W30,ISTANBUL,5,226366,S3,ganyan,4,GREY GHOST,15.0,3.4,0.0,kaybetti
573,2026-07-24 19:00,2026-07-24,2026-W30,ISTANBUL,5,226366,S4,plase,4,GREY GHOST,15.0,3.4,15.0,iptal
574,2026-07-24 19:30,2026-07-24,2026-W30,ISTANBUL,6,226360,S1,ganyan,7,ORMELLO,15.0,1.4,20.25,kazandi
575,2026-07-24 19:30,2026-07-24,2026-W30,ISTANBUL,6,226360,S2,plase,7,ORMELLO,15.0,1.4,15.75,kazandi
576,2026-07-24 19:30,2026-07-24,2026-W30,ISTANBUL,6,226360,S3,ganyan,7,ORMELLO,15.0,1.4,20.25,kazandi
577,2026-07-24 19:30,2026-07-24,2026-W30,ISTANBUL,6,226360,S4,plase,7,ORMELLO,15.0,1.4,15.75,kazandi
578,2026-07-24 19:30,2026-07-24,2026-W30,ISTANBUL,6,226360,S5,ganyan,8,MAGGIE,15.0,9.55,0.0,kaybetti
579,2026-07-24 20:00,2026-07-24,2026-W30,ISTANBUL,7,226365,S1,ganyan,6,RACING STAR,15.0,4.0,0.0,kaybetti
580,2026-07-24 20:00,2026-07-24,2026-W30,ISTANBUL,7,226365,S2,plase,6,RACING STAR,15.0,4.0,40.5,kazandi
581,2026-07-24 20:00,2026-07-24,2026-W30,ISTANBUL,7,226365,S3,ganyan,6,RACING STAR,15.0,4.0,0.0,kaybetti
582,2026-07-24 20:00,2026-07-24,2026-W30,ISTANBUL,7,226365,S4,plase,6,RACING STAR,15.0,4.0,40.5,kazandi
583,2026-07-24 20:00,2026-07-24,2026-W30,ISTANBUL,7,226365,S5,ganyan,2,DONE THIS,15.0,8.45,0.0,kaybetti
584,2026-07-24 20:30,2026-07-24,2026-W30,ISTANBUL,8,226364,S1,ganyan,1,DIRE WOLF,15.0,1.95,0.0,kaybetti
585,2026-07-24 20:30,2026-07-24,2026-W30,ISTANBUL,8,226364,S3,ganyan,1,DIRE WOLF,15.0,1.95,0.0,kaybetti
586,2026-07-24 20:30,2026-07-24,2026-W30,ISTANBUL,8,226364,S5,ganyan,4,MUCHO BUENO,15.0,3.9,0.0,kaybetti
587,2026-07-24 21:00,2026-07-24,2026-W30,ISTANBUL,9,226357,S1,ganyan,1,MR HERMES,15.0,1.35,21.0,kazandi
588,2026-07-24 21:00,2026-07-24,2026-W30,ISTANBUL,9,226357,S2,plase,1,MR HERMES,15.0,1.35,60.75,kazandi
589,2026-07-24 21:00,2026-07-24,2026-W30,ISTANBUL,9,226357,S3,ganyan,1,MR HERMES,15.0,1.35,21.0,kazandi
590,2026-07-24 21:00,2026-07-24,2026-W30,ISTANBUL,9,226357,S4,plase,1,MR HERMES,15.0,1.35,60.75,kazandi
591,2026-07-24 21:00,2026-07-24,2026-W30,ISTANBUL,9,226357,S5,ganyan,6,RASCASSE,15.0,11.85,0.0,kaybetti
592,2026-07-25 15:00,2026-07-25,2026-W30,ANKARA,2,226387,S1,ganyan,6,STEEL ROCK,15.0,2.85,0.0,kaybetti
593,2026-07-25 15:00,2026-07-25,2026-W30,ANKARA,2,226387,S2,plase,6,STEEL ROCK,15.0,2.85,15.0,iptal
594,2026-07-25 15:00,2026-07-25,2026-W30,ANKARA,2,226387,S3,ganyan,6,STEEL ROCK,15.0,2.85,0.0,kaybetti
595,2026-07-25 15:00,2026-07-25,2026-W30,ANKARA,2,226387,S4,plase,6,STEEL ROCK,15.0,2.85,15.0,iptal
596,2026-07-25 15:00,2026-07-25,2026-W30,ANKARA,2,226387,S5,ganyan,1,GRENTLY WINS,15.0,9.9,0.0,kaybetti
597,2026-07-25 15:30,2026-07-25,2026-W30,ANKARA,3,226386,S1,ganyan,3,SMART CHILDREN,15.0,2.0,0.0,kaybetti
598,2026-07-25 15:30,2026-07-25,2026-W30,ANKARA,3,226386,S2,plase,3,SMART CHILDREN,15.0,2.0,0.0,kaybetti
599,2026-07-25 15:30,2026-07-25,2026-W30,ANKARA,3,226386,S3,ganyan,3,SMART CHILDREN,15.0,2.0,0.0,kaybetti
600,2026-07-25 15:30,2026-07-25,2026-W30,ANKARA,3,226386,S4,plase,3,SMART CHILDREN,15.0,2.0,0.0,kaybetti
601,2026-07-25 16:30,2026-07-25,2026-W30,ANKARA,5,226381,S1,ganyan,3,ANATOLIAN HERO,15.0,1.5,0.0,kaybetti
602,2026-07-25 16:30,2026-07-25,2026-W30,ANKARA,5,226381,S3,ganyan,3,ANATOLIAN HERO,15.0,1.5,0.0,kaybetti
603,2026-07-25 17:00,2026-07-25,2026-W30,ANKARA,6,226384,S1,ganyan,6,GOLDEN DRAGON,15.0,1.5,0.0,kaybetti
604,2026-07-25 17:00,2026-07-25,2026-W30,ANKARA,6,226384,S3,ganyan,6,GOLDEN DRAGON,15.0,1.5,0.0,kaybetti
605,2026-07-25 17:15,2026-07-25,2026-W30,IZMIR,1,226388,S1,ganyan,1,PRINCESS ELİF,15.0,1.15,16.5,kazandi
606,2026-07-25 17:15,2026-07-25,2026-W30,IZMIR,1,226388,S3,ganyan,1,PRINCESS ELİF,15.0,1.15,16.5,kazandi
607,2026-07-25 17:15,2026-07-25,2026-W30,IZMIR,1,226388,S5,ganyan,5,ROLYANA,15.0,12.7,0.0,kaybetti
608,2026-07-25 17:30,2026-07-25,2026-W30,ANKARA,7,226385,S1,ganyan,5,SÜPER HAN,15.0,3.3,0.0,kaybetti
609,2026-07-25 17:30,2026-07-25,2026-W30,ANKARA,7,226385,S2,plase,5,SÜPER HAN,15.0,3.3,28.5,kazandi
610,2026-07-25 17:30,2026-07-25,2026-W30,ANKARA,7,226385,S3,ganyan,4,MR TT,15.0,3.1,45.75,kazandi
611,2026-07-25 17:30,2026-07-25,2026-W30,ANKARA,7,226385,S4,plase,4,MR TT,15.0,3.1,25.5,kazandi
612,2026-07-25 17:30,2026-07-25,2026-W30,ANKARA,7,226385,S5,ganyan,11,MANNARA,15.0,14.05,0.0,kaybetti
613,2026-07-25 19:30,2026-07-25,2026-W30,IZMIR,5,226391,S1,ganyan,2,KLEIN,15.0,1.1,16.5,kazandi
614,2026-07-25 19:30,2026-07-25,2026-W30,IZMIR,5,226391,S2,plase,2,KLEIN,15.0,1.1,15.75,kazandi
615,2026-07-25 19:30,2026-07-25,2026-W30,IZMIR,5,226391,S3,ganyan,2,KLEIN,15.0,1.1,16.5,kazandi
616,2026-07-25 19:30,2026-07-25,2026-W30,IZMIR,5,226391,S4,plase,2,KLEIN,15.0,1.1,15.75,kazandi
617,2026-07-25 19:30,2026-07-25,2026-W30,IZMIR,5,226391,S5,ganyan,3,CAN EFE,15.0,6.25,0.0,kaybetti
618,2026-07-25 20:00,2026-07-25,2026-W30,IZMIR,6,226390,S1,ganyan,5,ÖNDERBEYİM,15.0,2.75,0.0,kaybetti
619,2026-07-25 20:00,2026-07-25,2026-W30,IZMIR,6,226390,S3,ganyan,2,MOĞOL,15.0,2.2,0.0,kaybetti
620,2026-07-25 20:00,2026-07-25,2026-W30,IZMIR,6,226390,S5,ganyan,4,DANCE OF WIND,15.0,5.9,45.75,kazandi
621,2026-07-25 20:30,2026-07-25,2026-W30,IZMIR,7,226399,S1,ganyan,2,FLYING DRAGON,15.0,4.0,48.0,kazandi
622,2026-07-25 20:30,2026-07-25,2026-W30,IZMIR,7,226399,S2,plase,2,FLYING DRAGON,15.0,4.0,32.25,kazandi
623,2026-07-25 20:30,2026-07-25,2026-W30,IZMIR,7,226399,S3,ganyan,2,FLYING DRAGON,15.0,4.0,48.0,kazandi
624,2026-07-25 20:30,2026-07-25,2026-W30,IZMIR,7,226399,S4,plase,2,FLYING DRAGON,15.0,4.0,32.25,kazandi
625,2026-07-25 20:30,2026-07-25,2026-W30,IZMIR,7,226399,S5,ganyan,1,SUPER SHOW,15.0,12.2,0.0,kaybetti
626,2026-07-26 14:00,2026-07-26,2026-W30,ISTANBUL,2,226413,S1,ganyan,4,INCOME,15.0,1.6,0.0,kaybetti
627,2026-07-26 14:00,2026-07-26,2026-W30,ISTANBUL,2,226413,S2,plase,4,INCOME,15.0,1.6,15.0,iptal
628,2026-07-26 14:00,2026-07-26,2026-W30,ISTANBUL,2,226413,S3,ganyan,4,INCOME,15.0,1.6,0.0,kaybetti
629,2026-07-26 14:00,2026-07-26,2026-W30,ISTANBUL,2,226413,S4,plase,4,INCOME,15.0,1.6,15.0,iptal
630,2026-07-26 14:00,2026-07-26,2026-W30,ISTANBUL,2,226413,S5,ganyan,3,DEJAME,15.0,19.4,0.0,kaybetti
631,2026-07-26 14:30,2026-07-26,2026-W30,ISTANBUL,3,226411,S1,ganyan,2,VICTORY XECE,15.0,1.45,0.0,kaybetti
632,2026-07-26 14:30,2026-07-26,2026-W30,ISTANBUL,3,226411,S3,ganyan,2,VICTORY XECE,15.0,1.45,0.0,kaybetti
633,2026-07-26 14:30,2026-07-26,2026-W30,ISTANBUL,3,226411,S5,ganyan,5,ALDANA,15.0,10.2,0.0,kaybetti
634,2026-07-26 18:30,2026-07-26,2026-W30,IZMIR,1,226405,S1,ganyan,3,EMPEROR,15.0,1.9,22.5,kazandi
635,2026-07-26 18:30,2026-07-26,2026-W30,IZMIR,1,226405,S3,ganyan,3,EMPEROR,15.0,1.9,22.5,kazandi
636,2026-07-26 18:30,2026-07-26,2026-W30,IZMIR,1,226405,S5,ganyan,2,KING BALDWIN,15.0,4.3,0.0,kaybetti
637,2026-07-26 19:00,2026-07-26,2026-W30,IZMIR,2,226409,S1,ganyan,4,MORIARTY,15.0,1.65,0.0,kaybetti
638,2026-07-26 19:00,2026-07-26,2026-W30,IZMIR,2,226409,S2,plase,4,MORIARTY,15.0,1.65,15.0,iptal
639,2026-07-26 19:00,2026-07-26,2026-W30,IZMIR,2,226409,S3,ganyan,4,MORIARTY,15.0,1.65,0.0,kaybetti
640,2026-07-26 19:00,2026-07-26,2026-W30,IZMIR,2,226409,S4,plase,4,MORIARTY,15.0,1.65,15.0,iptal
641,2026-07-26 20:00,2026-07-26,2026-W30,IZMIR,4,226407,S1,ganyan,6,HAS SERÇE,15.0,2.15,0.0,kaybetti
642,2026-07-26 20:00,2026-07-26,2026-W30,IZMIR,4,226407,S2,plase,6,HAS SERÇE,15.0,2.15,15.0,iptal
643,2026-07-26 20:00,2026-07-26,2026-W30,IZMIR,4,226407,S3,ganyan,6,HAS SERÇE,15.0,2.15,0.0,kaybetti
644,2026-07-26 20:00,2026-07-26,2026-W30,IZMIR,4,226407,S4,plase,6,HAS SERÇE,15.0,2.15,15.0,iptal
645,2026-07-26 20:00,2026-07-26,2026-W30,IZMIR,4,226407,S5,ganyan,1,KING FERİT,15.0,4.55,0.0,kaybetti
646,2026-07-26 20:30,2026-07-26,2026-W30,IZMIR,5,226408,S1,ganyan,1,PRENSES SYLVESTER,15.0,1.85,0.0,kaybetti
647,2026-07-26 20:30,2026-07-26,2026-W30,IZMIR,5,226408,S3,ganyan,1,PRENSES SYLVESTER,15.0,1.85,0.0,kaybetti
648,2026-07-27 13:30,2026-07-27,2026-W31,BURSA,1,226419,S1,ganyan,1,KÖSTENCELİ BEY,15.0,1.6,0.0,kaybetti
649,2026-07-27 13:30,2026-07-27,2026-W31,BURSA,1,226419,S2,plase,1,KÖSTENCELİ BEY,15.0,1.6,15.0,iptal
650,2026-07-27 13:30,2026-07-27,2026-W31,BURSA,1,226419,S3,ganyan,1,KÖSTENCELİ BEY,15.0,1.6,0.0,kaybetti
651,2026-07-27 13:30,2026-07-27,2026-W31,BURSA,1,226419,S4,plase,1,KÖSTENCELİ BEY,15.0,1.6,15.0,iptal
652,2026-07-27 13:30,2026-07-27,2026-W31,BURSA,1,226419,S5,ganyan,6,KRALİÇE NONİKA,15.0,3.2,44.25,kazandi
653,2026-07-27 14:00,2026-07-27,2026-W31,BURSA,2,226432,S1,ganyan,1,CORSARO,15.0,2.4,29.25,kazandi
654,2026-07-27 14:00,2026-07-27,2026-W31,BURSA,2,226432,S2,plase,1,CORSARO,15.0,2.4,15.0,iptal
655,2026-07-27 14:00,2026-07-27,2026-W31,BURSA,2,226432,S3,ganyan,1,CORSARO,15.0,2.4,29.25,kazandi
656,2026-07-27 14:00,2026-07-27,2026-W31,BURSA,2,226432,S4,plase,1,CORSARO,15.0,2.4,15.0,iptal
657,2026-07-27 14:30,2026-07-27,2026-W31,BURSA,3,226431,S1,ganyan,2,MR MONK,15.0,1.75,34.5,kazandi
658,2026-07-27 14:30,2026-07-27,2026-W31,BURSA,3,226431,S2,plase,2,MR MONK,15.0,1.75,15.0,iptal
659,2026-07-27 14:30,2026-07-27,2026-W31,BURSA,3,226431,S3,ganyan,2,MR MONK,15.0,1.75,34.5,kazandi
660,2026-07-27 14:30,2026-07-27,2026-W31,BURSA,3,226431,S4,plase,2,MR MONK,15.0,1.75,15.0,iptal
661,2026-07-27 14:30,2026-07-27,2026-W31,BURSA,3,226431,S5,ganyan,1,GLITTER WINGS,15.0,3.25,0.0,kaybetti
662,2026-07-27 17:30,2026-07-27,2026-W31,BURSA,9,226420,S1,ganyan,1,SON CESİ,15.0,2.35,0.0,kaybetti
663,2026-07-27 17:30,2026-07-27,2026-W31,BURSA,9,226420,S2,plase,1,SON CESİ,15.0,2.35,0.0,kaybetti
664,2026-07-27 17:30,2026-07-27,2026-W31,BURSA,9,226420,S3,ganyan,1,SON CESİ,15.0,2.35,0.0,kaybetti
665,2026-07-27 17:30,2026-07-27,2026-W31,BURSA,9,226420,S4,plase,1,SON CESİ,15.0,2.35,0.0,kaybetti
666,2026-07-27 17:30,2026-07-27,2026-W31,BURSA,9,226420,S5,ganyan,8,TODAY IS A GIFT,15.0,9.15,0.0,kaybetti
667,2026-07-28 14:30,2026-07-28,2026-W31,ANKARA,1,226437,S1,ganyan,7,SOMETHING FAST,15.0,3.0,0.0,kaybetti
668,2026-07-28 14:30,2026-07-28,2026-W31,ANKARA,1,226437,S2,plase,7,SOMETHING FAST,15.0,3.0,15.0,iptal
669,2026-07-28 14:30,2026-07-28,2026-W31,ANKARA,1,226437,S3,ganyan,7,SOMETHING FAST,15.0,3.0,0.0,kaybetti
670,2026-07-28 14:30,2026-07-28,2026-W31,ANKARA,1,226437,S4,plase,7,SOMETHING FAST,15.0,3.0,15.0,iptal
671,2026-07-28 15:00,2026-07-28,2026-W31,ANKARA,2,226445,S1,ganyan,2,TERCAL NİHAT,15.0,1.45,0.0,kaybetti
672,2026-07-28 15:00,2026-07-28,2026-W31,ANKARA,2,226445,S3,ganyan,2,TERCAL NİHAT,15.0,1.45,0.0,kaybetti
673,2026-07-28 15:00,2026-07-28,2026-W31,ANKARA,2,226445,S5,ganyan,3,PALURİ MAN,15.0,9.2,0.0,kaybetti
674,2026-07-28 16:00,2026-07-28,2026-W31,ANKARA,4,226442,S1,ganyan,6,SECRET STORM,15.0,2.8,51.0,kazandi
675,2026-07-28 16:00,2026-07-28,2026-W31,ANKARA,4,226442,S2,plase,6,SECRET STORM,15.0,2.8,15.75,kazandi
676,2026-07-28 16:00,2026-07-28,2026-W31,ANKARA,4,226442,S3,ganyan,6,SECRET STORM,15.0,2.8,51.0,kazandi
677,2026-07-28 16:00,2026-07-28,2026-W31,ANKARA,4,226442,S4,plase,6,SECRET STORM,15.0,2.8,15.75,kazandi
678,2026-07-28 17:00,2026-07-28,2026-W31,ANKARA,6,226444,S1,ganyan,6,PATRICK STAR,15.0,1.7,24.75,kazandi
679,2026-07-28 17:00,2026-07-28,2026-W31,ANKARA,6,226444,S2,plase,6,PATRICK STAR,15.0,1.7,15.0,iptal
680,2026-07-28 17:00,2026-07-28,2026-W31,ANKARA,6,226444,S3,ganyan,6,PATRICK STAR,15.0,1.7,24.75,kazandi
681,2026-07-28 17:00,2026-07-28,2026-W31,ANKARA,6,226444,S4,plase,6,PATRICK STAR,15.0,1.7,15.0,iptal
682,2026-07-28 17:00,2026-07-28,2026-W31,ANKARA,6,226444,S5,ganyan,2,BULL MAN,15.0,9.5,0.0,kaybetti
683,2026-07-28 18:30,2026-07-28,2026-W31,KOCAELI,3,226451,S1,ganyan,1,ARASİNKO,15.0,1.05,18.75,kazandi
684,2026-07-28 18:30,2026-07-28,2026-W31,KOCAELI,3,226451,S3,ganyan,1,ARASİNKO,15.0,1.05,18.75,kazandi
685,2026-07-28 18:30,2026-07-28,2026-W31,KOCAELI,3,226451,S5,ganyan,2,LION ESMER,15.0,4.15,0.0,kaybetti
686,2026-07-28 19:00,2026-07-28,2026-W31,KOCAELI,4,226454,S1,ganyan,1,NORTHERN NURDETTA,15.0,3.1,0.0,kaybetti
687,2026-07-28 19:00,2026-07-28,2026-W31,KOCAELI,4,226454,S2,plase,1,NORTHERN NURDETTA,15.0,3.1,15.0,iptal
688,2026-07-28 19:00,2026-07-28,2026-W31,KOCAELI,4,226454,S3,ganyan,1,NORTHERN NURDETTA,15.0,3.1,0.0,kaybetti
689,2026-07-28 19:00,2026-07-28,2026-W31,KOCAELI,4,226454,S4,plase,1,NORTHERN NURDETTA,15.0,3.1,15.0,iptal
690,2026-07-28 20:00,2026-07-28,2026-W31,KOCAELI,6,226452,S1,ganyan,2,TIZ A BELLA,15.0,2.25,33.0,kazandi
691,2026-07-28 20:00,2026-07-28,2026-W31,KOCAELI,6,226452,S2,plase,2,TIZ A BELLA,15.0,2.25,33.75,kazandi
692,2026-07-28 20:00,2026-07-28,2026-W31,KOCAELI,6,226452,S3,ganyan,2,TIZ A BELLA,15.0,2.25,33.0,kazandi
693,2026-07-28 20:00,2026-07-28,2026-W31,KOCAELI,6,226452,S4,plase,2,TIZ A BELLA,15.0,2.25,33.75,kazandi
694,2026-07-28 20:00,2026-07-28,2026-W31,KOCAELI,6,226452,S5,ganyan,5,PRINCESS DENİZ,15.0,26.8,0.0,kaybetti
695,2026-07-28 20:30,2026-07-28,2026-W31,KOCAELI,7,226453,S1,ganyan,4,FELIX PERLA,15.0,2.3,0.0,kaybetti
696,2026-07-28 20:30,2026-07-28,2026-W31,KOCAELI,7,226453,S2,plase,4,FELIX PERLA,15.0,2.3,0.0,kaybetti
697,2026-07-28 20:30,2026-07-28,2026-W31,KOCAELI,7,226453,S3,ganyan,4,FELIX PERLA,15.0,2.3,0.0,kaybetti
698,2026-07-28 20:30,2026-07-28,2026-W31,KOCAELI,7,226453,S4,plase,4,FELIX PERLA,15.0,2.3,0.0,kaybetti
699,2026-07-28 20:30,2026-07-28,2026-W31,KOCAELI,7,226453,S5,ganyan,2,TALE OF THE DREAM,15.0,4.15,59.25,kazandi
700,2026-07-29 14:30,2026-07-29,2026-W31,ISTANBUL,1,226464,S1,ganyan,6,RETRO SHOW,15.0,1.95,0.0,kaybetti
701,2026-07-29 14:30,2026-07-29,2026-W31,ISTANBUL,1,226464,S2,plase,6,RETRO SHOW,15.0,1.95,15.0,iptal
702,2026-07-29 14:30,2026-07-29,2026-W31,ISTANBUL,1,226464,S3,ganyan,6,RETRO SHOW,15.0,1.95,0.0,kaybetti
703,2026-07-29 14:30,2026-07-29,2026-W31,ISTANBUL,1,226464,S4,plase,6,RETRO SHOW,15.0,1.95,15.0,iptal
704,2026-07-29 14:30,2026-07-29,2026-W31,ISTANBUL,1,226464,S5,ganyan,1,RED VICTORY,15.0,10.1,0.0,kaybetti
705,2026-07-29 15:00,2026-07-29,2026-W31,ISTANBUL,2,226465,S1,ganyan,2,TALİPHAN BEY,15.0,1.45,0.0,kaybetti
706,2026-07-29 15:00,2026-07-29,2026-W31,ISTANBUL,2,226465,S3,ganyan,2,TALİPHAN BEY,15.0,1.45,0.0,kaybetti
707,2026-07-29 15:00,2026-07-29,2026-W31,ISTANBUL,2,226465,S5,ganyan,4,ANGEL ON THE WING,15.0,9.9,0.0,kaybetti
708,2026-07-29 16:30,2026-07-29,2026-W31,ISTANBUL,5,226467,S1,ganyan,8,BOAZ,15.0,2.65,0.0,kaybetti
709,2026-07-29 16:30,2026-07-29,2026-W31,ISTANBUL,5,226467,S2,plase,8,BOAZ,15.0,2.65,20.25,kazandi
710,2026-07-29 16:30,2026-07-29,2026-W31,ISTANBUL,5,226467,S3,ganyan,8,BOAZ,15.0,2.65,0.0,kaybetti
711,2026-07-29 16:30,2026-07-29,2026-W31,ISTANBUL,5,226467,S4,plase,8,BOAZ,15.0,2.65,20.25,kazandi
712,2026-07-29 16:30,2026-07-29,2026-W31,ISTANBUL,5,226467,S5,ganyan,1,JUNIOR BAŞKAN,15.0,13.35,0.0,kaybetti
713,2026-07-29 17:00,2026-07-29,2026-W31,ISTANBUL,6,226466,S1,ganyan,1,SHIROKE,15.0,1.85,26.25,kazandi
714,2026-07-29 17:00,2026-07-29,2026-W31,ISTANBUL,6,226466,S3,ganyan,1,SHIROKE,15.0,1.85,26.25,kazandi
715,2026-07-29 17:00,2026-07-29,2026-W31,ISTANBUL,6,226466,S5,ganyan,4,LA JEFA,15.0,2.9,0.0,kaybetti
716,2026-07-30 14:00,2026-07-30,2026-W31,ANKARA,1,226482,S1,ganyan,4,LEVERO,15.0,2.75,0.0,kaybetti
717,2026-07-30 14:00,2026-07-30,2026-W31,ANKARA,1,226482,S2,plase,4,LEVERO,15.0,2.75,15.0,iptal
718,2026-07-30 14:00,2026-07-30,2026-W31,ANKARA,1,226482,S3,ganyan,4,LEVERO,15.0,2.75,0.0,kaybetti
719,2026-07-30 14:00,2026-07-30,2026-W31,ANKARA,1,226482,S4,plase,4,LEVERO,15.0,2.75,15.0,iptal
720,2026-07-30 14:00,2026-07-30,2026-W31,ANKARA,1,226482,S5,ganyan,3,VICENTE CALDERON,15.0,10.05,0.0,kaybetti
721,2026-07-30 15:00,2026-07-30,2026-W31,ANKARA,3,226473,S1,ganyan,3,SİNDİRELLA,15.0,2.0,0.0,kaybetti
722,2026-07-30 15:00,2026-07-30,2026-W31,ANKARA,3,226473,S3,ganyan,1,AFAMIA,15.0,2.0,0.0,kaybetti
723,2026-07-30 15:00,2026-07-30,2026-W31,ANKARA,3,226473,S5,ganyan,4,ADALINEBOWMAN,15.0,9.05,0.0,kaybetti
724,2026-07-30 16:00,2026-07-30,2026-W31,ANKARA,5,226480,S1,ganyan,3,KING DAVUT,15.0,3.15,0.0,kaybetti
725,2026-07-30 16:00,2026-07-30,2026-W31,ANKARA,5,226480,S2,plase,3,KING DAVUT,15.0,3.15,0.0,kaybetti
726,2026-07-30 16:00,2026-07-30,2026-W31,ANKARA,5,226480,S3,ganyan,3,KING DAVUT,15.0,3.15,0.0,kaybetti
727,2026-07-30 16:00,2026-07-30,2026-W31,ANKARA,5,226480,S4,plase,3,KING DAVUT,15.0,3.15,0.0,kaybetti
728,2026-07-30 16:00,2026-07-30,2026-W31,ANKARA,5,226480,S5,ganyan,2,STORM BLOOD,15.0,4.95,0.0,kaybetti
729,2026-07-30 16:30,2026-07-30,2026-W31,ANKARA,6,226477,S1,ganyan,8,KING LUTHER,15.0,1.6,22.5,kazandi
730,2026-07-30 16:30,2026-07-30,2026-W31,ANKARA,6,226477,S2,plase,8,KING LUTHER,15.0,1.6,15.75,kazandi
731,2026-07-30 16:30,2026-07-30,2026-W31,ANKARA,6,226477,S3,ganyan,8,KING LUTHER,15.0,1.6,22.5,kazandi
732,2026-07-30 16:30,2026-07-30,2026-W31,ANKARA,6,226477,S4,plase,8,KING LUTHER,15.0,1.6,15.75,kazandi
733,2026-07-30 16:30,2026-07-30,2026-W31,ANKARA,6,226477,S5,ganyan,3,ZAGROS RÜZGARI,15.0,8.8,0.0,kaybetti
734,2026-07-30 16:45,2026-07-30,2026-W31,KOCAELI,1,226486,S1,ganyan,4,VENUS DOOM,15.0,2.85,0.0,kaybetti
735,2026-07-30 16:45,2026-07-30,2026-W31,KOCAELI,1,226486,S2,plase,4,VENUS DOOM,15.0,2.85,15.0,iptal
736,2026-07-30 16:45,2026-07-30,2026-W31,KOCAELI,1,226486,S3,ganyan,4,VENUS DOOM,15.0,2.85,0.0,kaybetti
737,2026-07-30 16:45,2026-07-30,2026-W31,KOCAELI,1,226486,S4,plase,4,VENUS DOOM,15.0,2.85,15.0,iptal
738,2026-07-30 17:00,2026-07-30,2026-W31,ANKARA,7,226479,S1,ganyan,1,DRAGON FORCE,15.0,2.35,0.0,kaybetti
739,2026-07-30 17:00,2026-07-30,2026-W31,ANKARA,7,226479,S3,ganyan,1,DRAGON FORCE,15.0,2.35,0.0,kaybetti
740,2026-07-30 17:15,2026-07-30,2026-W31,KOCAELI,2,226474,S1,ganyan,11,HEAVEN LIGHT,15.0,3.95,54.0,kazandi
741,2026-07-30 17:15,2026-07-30,2026-W31,KOCAELI,2,226474,S2,plase,11,HEAVEN LIGHT,15.0,3.95,68.25,kazandi
742,2026-07-30 17:15,2026-07-30,2026-W31,KOCAELI,2,226474,S3,ganyan,3,CALIFORNIA FIRE,15.0,3.55,0.0,kaybetti
743,2026-07-30 17:15,2026-07-30,2026-W31,KOCAELI,2,226474,S4,plase,3,CALIFORNIA FIRE,15.0,3.55,0.0,kaybetti
744,2026-07-30 17:15,2026-07-30,2026-W31,KOCAELI,2,226474,S5,ganyan,2,SHAREHOLDER,15.0,8.25,0.0,kaybetti
745,2026-07-30 17:30,2026-07-30,2026-W31,ANKARA,8,226472,S1,ganyan,2,MYSTIQUE GRAY,15.0,2.55,0.0,kaybetti
746,2026-07-30 17:30,2026-07-30,2026-W31,ANKARA,8,226472,S2,plase,2,MYSTIQUE GRAY,15.0,2.55,0.0,kaybetti
747,2026-07-30 17:30,2026-07-30,2026-W31,ANKARA,8,226472,S3,ganyan,2,MYSTIQUE GRAY,15.0,2.55,0.0,kaybetti
748,2026-07-30 17:30,2026-07-30,2026-W31,ANKARA,8,226472,S4,plase,2,MYSTIQUE GRAY,15.0,2.55,0.0,kaybetti
749,2026-07-30 17:30,2026-07-30,2026-W31,ANKARA,8,226472,S5,ganyan,3,YELLOW LION,15.0,13.75,0.0,kaybetti
750,2026-07-30 18:00,2026-07-30,2026-W31,ANKARA,9,226478,S1,ganyan,9,SILKY PEARL,15.0,2.3,0.0,kaybetti
751,2026-07-30 18:00,2026-07-30,2026-W31,ANKARA,9,226478,S2,plase,9,SILKY PEARL,15.0,2.3,0.0,kaybetti
752,2026-07-30 18:00,2026-07-30,2026-W31,ANKARA,9,226478,S3,ganyan,9,SILKY PEARL,15.0,2.3,0.0,kaybetti
753,2026-07-30 18:00,2026-07-30,2026-W31,ANKARA,9,226478,S4,plase,9,SILKY PEARL,15.0,2.3,0.0,kaybetti
754,2026-07-30 18:00,2026-07-30,2026-W31,ANKARA,9,226478,S5,ganyan,2,SECTUMSEMPRA,15.0,12.95,0.0,kaybetti
755,2026-07-30 18:30,2026-07-30,2026-W31,KOCAELI,4,226485,S1,ganyan,1,BRAVE ATHENA,15.0,1.7,0.0,kaybetti
756,2026-07-30 18:30,2026-07-30,2026-W31,KOCAELI,4,226485,S3,ganyan,1,BRAVE ATHENA,15.0,1.7,0.0,kaybetti
757,2026-07-30 18:30,2026-07-30,2026-W31,KOCAELI,4,226485,S5,ganyan,4,MAYBACK,15.0,5.05,69.75,kazandi
758,2026-07-30 19:31,2026-07-30,2026-W31,KOCAELI,6,226475,S1,ganyan,5,DIVINE SON,15.0,2.6,0.0,kaybetti
